2.34,4.42,2.08,2.66,4.18,4.44,3.25,3.88,2.75,19085954.00
2.34,4.42,2.08,2.65,4.18,4.44,3.25,3.88,1.41,19086960.00
2.34,4.41,2.08,2.65,4.18,4.44,3.24,3.88,2.43,19087968.00
2.34,4.40,2.08,2.65,4.18,4.44,3.24,3.89,2.94,19088972.00
2.34,4.40,2.08,2.65,4.18,4.43,3.23,3.89,2.05,19089980.00
2.34,4.40,2.08,2.65,4.18,4.43,3.23,3.89,3.25,19090984.00
2.34,4.40,2.08,2.65,4.18,4.43,3.23,3.89,2.06,19091992.00
2.34,4.40,2.07,2.65,4.17,4.43,3.23,3.89,3.04,19092998.00
2.34,4.39,2.07,2.64,4.17,4.43,3.22,3.89,2.21,19094004.00
2.34,4.39,2.07,2.64,4.17,4.43,3.22,3.89,2.00,19095010.00
2.33,4.39,2.07,2.64,4.17,4.43,3.22,3.90,2.58,19096016.00
2.33,4.39,2.07,2.63,4.17,4.43,3.22,3.90,3.53,19097024.00
2.33,4.39,2.07,2.63,4.17,4.42,3.21,3.90,4.92,19098028.00
2.33,4.38,2.07,2.62,4.16,4.42,3.21,3.90,4.05,19099036.00
2.33,4.38,2.07,2.62,4.17,4.42,3.20,3.90,4.13,19100042.00
2.32,4.38,2.07,2.61,4.16,4.42,3.20,3.90,4.59,19101048.00
2.32,4.38,2.06,2.61,4.16,4.42,3.20,3.90,3.27,19102054.00
2.32,4.38,2.07,2.61,4.16,4.42,3.20,3.90,4.44,19103060.00
2.32,4.38,2.06,2.60,4.16,4.42,3.20,3.91,3.35,19104068.00
2.32,4.38,2.07,2.60,4.16,4.42,3.19,3.91,4.02,19105072.00
2.31,4.38,2.06,2.59,4.16,4.41,3.19,3.91,4.21,19106080.00
2.31,4.37,2.06,2.59,4.16,4.41,3.19,3.90,3.30,19107086.00
2.31,4.37,2.06,2.58,4.15,4.41,3.19,3.90,4.49,19108092.00
2.30,4.37,2.06,2.58,4.15,4.41,3.18,3.91,3.12,19109098.00
2.30,4.37,2.06,2.58,4.15,4.41,3.18,3.91,4.03,19110104.00
2.30,4.37,2.06,2.57,4.15,4.41,3.18,3.91,3.50,19111112.00
2.30,4.37,2.06,2.57,4.15,4.41,3.18,3.91,3.12,19112116.00
2.30,4.37,2.06,2.57,4.15,4.40,3.17,3.91,3.83,19113124.00
2.29,4.37,2.06,2.56,4.15,4.40,3.17,3.91,2.49,19114130.00
2.29,4.37,2.06,2.56,4.15,4.40,3.17,3.91,3.63,19115136.00
2.29,4.37,2.06,2.56,4.15,4.40,3.17,3.91,1.39,19116142.00
2.29,4.37,2.06,2.55,4.15,4.40,3.17,3.91,3.45,19117148.00
2.29,4.36,2.05,2.55,4.14,4.40,3.16,3.91,3.28,19118154.00
2.29,4.36,2.05,2.55,4.14,4.40,3.16,3.91,2.51,19119160.00
2.28,4.36,2.05,2.54,4.14,4.40,3.16,3.91,2.86,19120168.00
2.28,4.36,2.05,2.54,4.14,4.39,3.16,3.91,0.51,19121174.00
2.28,4.36,2.05,2.54,4.14,4.39,3.15,3.91,1.58,19122180.00
2.28,4.36,2.05,2.54,4.13,4.39,3.15,3.91,0.42,19123186.00
2.28,4.36,2.05,2.53,4.13,4.39,3.15,3.91,1.25,19124192.00
2.27,4.35,2.05,2.53,4.13,4.39,3.15,3.90,1.00,19125198.00
2.27,4.35,2.05,2.53,4.13,4.39,3.15,3.90,0.79,19126204.00
2.27,4.35,2.05,2.53,4.13,4.39,3.14,3.91,1.98,19127212.00
2.27,4.35,2.05,2.53,4.13,4.39,3.14,3.91,1.09,19128218.00
2.27,4.35,2.05,2.53,4.13,4.39,3.14,3.91,2.56,19129224.00
2.27,4.35,2.05,2.52,4.13,4.38,3.14,3.90,1.38,19130230.00
2.27,4.35,2.05,2.52,4.13,4.39,3.14,3.90,2.43,19131236.00
2.27,4.35,2.05,2.52,4.13,4.38,3.14,3.90,1.88,19132242.00
2.26,4.35,2.05,2.52,4.13,4.38,3.13,3.90,1.97,19133248.00
2.26,4.35,2.05,2.51,4.13,4.38,3.13,3.90,2.40,19134256.00
2.26,4.35,2.05,2.51,4.13,4.38,3.13,3.90,1.54,19135260.00
2.26,4.35,2.05,2.51,4.12,4.38,3.13,3.90,2.73,19136268.00
2.26,4.35,2.05,2.51,4.12,4.37,3.12,3.90,1.41,19137274.00
2.26,4.35,2.04,2.51,4.12,4.37,3.12,3.90,2.72,19138280.00
2.26,4.34,2.04,2.51,4.12,4.37,3.12,3.90,1.60,19139288.00
2.26,4.34,2.04,2.51,4.12,4.37,3.12,3.90,2.35,19140292.00
2.25,4.34,2.04,2.51,4.12,4.37,3.12,3.90,1.94,19141300.00
2.25,4.34,2.04,2.51,4.12,4.37,3.12,3.90,1.89,19142304.00
2.25,4.34,2.04,2.51,4.12,4.37,3.12,3.90,2.37,19143312.00
2.25,4.34,2.04,2.50,4.12,4.37,3.11,3.90,1.56,19144318.00
2.25,4.34,2.04,2.50,4.11,4.37,3.11,3.89,2.66,19145324.00
2.25,4.34,2.04,2.50,4.11,4.37,3.11,3.89,1.30,19146332.00
2.25,4.33,2.04,2.50,4.11,4.36,3.11,3.89,2.43,19147336.00
2.25,4.33,2.04,2.50,4.11,4.36,3.11,3.89,0.97,19148344.00
2.25,4.33,2.04,2.50,4.11,4.36,3.10,3.89,1.93,19149348.00
2.25,4.33,2.04,2.50,4.11,4.36,3.10,3.89,1.52,19150356.00
2.24,4.33,2.04,2.50,4.11,4.36,3.10,3.89,2.03,19151364.00
2.24,4.33,2.04,2.49,4.10,4.36,3.10,3.89,1.92,19152368.00
2.24,4.33,2.04,2.49,4.10,4.36,3.10,3.89,1.80,19153376.00
2.24,4.33,2.04,2.49,4.10,4.36,3.10,3.89,2.38,19154380.00
2.24,4.33,2.04,2.49,4.10,4.36,3.10,3.89,1.60,19155388.00
2.24,4.32,2.04,2.49,4.10,4.35,3.10,3.88,2.75,19156392.00
2.24,4.32,2.04,2.49,4.10,4.35,3.09,3.88,1.78,19157400.00
2.24,4.32,2.04,2.49,4.10,4.35,3.09,3.88,2.32,19158408.00
2.24,4.32,2.04,2.49,4.10,4.35,3.09,3.88,1.24,19159412.00
2.23,4.32,2.04,2.49,4.10,4.35,3.09,3.88,3.08,19160420.00
2.24,4.32,2.04,2.49,4.10,4.35,3.09,3.88,2.17,19161424.00
2.23,4.32,2.04,2.49,4.10,4.35,3.09,3.88,3.70,19162432.00
2.23,4.32,2.04,2.49,4.09,4.35,3.08,3.88,3.23,19163438.00
2.23,4.32,2.04,2.48,4.09,4.35,3.08,3.88,3.75,19164444.00
2.23,4.32,2.04,2.48,4.09,4.35,3.08,3.87,3.91,19165452.00
2.23,4.31,2.04,2.48,4.09,4.34,3.08,3.87,3.63,19166456.00
2.23,4.31,2.04,2.48,4.09,4.35,3.08,3.87,3.96,19167464.00
2.23,4.31,2.03,2.48,4.09,4.34,3.08,3.87,3.15,19168470.00
2.23,4.31,2.03,2.48,4.09,4.34,3.07,3.87,3.98,19169476.00
2.23,4.31,2.03,2.48,4.08,4.34,3.07,3.87,2.73,19170482.00
2.22,4.31,2.03,2.48,4.08,4.34,3.07,3.87,3.85,19171488.00
2.22,4.31,2.03,2.47,4.08,4.34,3.07,3.87,2.52,19172494.00
2.22,4.30,2.04,2.48,4.08,4.34,3.07,3.87,3.68,19173500.00
2.22,4.30,2.03,2.47,4.08,4.33,3.07,3.87,2.28,19174508.00
2.22,4.30,2.03,2.47,4.08,4.33,3.06,3.87,3.46,19175514.00
2.22,4.30,2.03,2.47,4.08,4.33,3.06,3.87,2.29,19176520.00
2.22,4.30,2.04,2.47,4.08,4.33,3.06,3.86,3.03,19177526.00
2.22,4.30,2.03,2.47,4.07,4.33,3.06,3.86,2.44,19178532.00
2.22,4.30,2.03,2.47,4.07,4.33,3.06,3.86,2.67,19179538.00
2.22,4.30,2.03,2.47,4.07,4.33,3.06,3.86,2.57,19180544.00
2.22,4.30,2.03,2.47,4.07,4.33,3.06,3.86,2.21,19181552.00
2.21,4.29,2.03,2.47,4.07,4.33,3.05,3.86,2.76,19182556.00
2.21,4.29,2.03,2.46,4.07,4.33,3.05,3.86,1.83,19183564.00
2.21,4.29,2.03,2.46,4.07,4.32,3.05,3.86,2.96,19184570.00
2.21,4.29,2.03,2.47,4.07,4.32,3.05,3.86,1.75,19185576.00
2.21,4.29,2.03,2.46,4.07,4.32,3.05,3.86,3.07,19186582.00
2.21,4.29,2.03,2.46,4.06,4.32,3.05,3.85,1.74,19187588.00
2.21,4.29,2.03,2.46,4.06,4.32,3.05,3.85,3.04,19188596.00
2.21,4.29,2.03,2.46,4.06,4.32,3.04,3.85,1.98,19189600.00
2.21,4.28,2.03,2.46,4.06,4.32,3.04,3.85,2.96,19190608.00
2.21,4.28,2.03,2.46,4.06,4.31,3.04,3.85,2.20,19191614.00
2.21,4.28,2.03,2.46,4.06,4.31,3.04,3.85,2.72,19192620.00
2.21,4.28,2.03,2.46,4.06,4.31,3.04,3.85,2.48,19193626.00
2.20,4.28,2.03,2.46,4.06,4.31,3.04,3.85,2.39,19194632.00
2.20,4.28,2.03,2.45,4.06,4.31,3.04,3.84,2.78,19195640.00
2.20,4.28,2.03,2.45,4.05,4.31,3.04,3.84,2.00,19196644.00
2.20,4.28,2.03,2.45,4.05,4.31,3.04,3.84,3.01,19197652.00
2.20,4.27,2.03,2.45,4.05,4.31,3.04,3.84,1.78,19198658.00
2.20,4.27,2.03,2.45,4.05,4.30,3.04,3.84,3.06,19199664.00
2.20,4.27,2.03,2.45,4.05,4.30,3.03,3.84,1.73,19200670.00
2.20,4.27,2.03,2.45,4.05,4.30,3.03,3.84,3.00,19201676.00
2.20,4.27,2.03,2.45,4.05,4.30,3.03,3.84,1.81,19202682.00
2.20,4.27,2.03,2.45,4.04,4.30,3.03,3.83,2.66,19203688.00
2.20,4.27,2.03,2.44,4.04,4.30,3.03,3.83,2.03,19204696.00
2.19,4.27,2.03,2.44,4.04,4.30,3.03,3.83,2.20,19205700.00
2.19,4.27,2.03,2.44,4.04,4.30,3.03,3.83,2.25,19206708.00
2.19,4.26,2.03,2.44,4.04,4.30,3.02,3.83,1.78,19207714.00
2.19,4.26,2.03,2.44,4.04,4.30,3.02,3.83,2.47,19208720.00
2.19,4.26,2.02,2.44,4.04,4.29,3.02,3.83,1.42,19209726.00
2.19,4.26,2.03,2.44,4.04,4.29,3.02,3.83,2.55,19210732.00
2.19,4.26,2.03,2.44,4.03,4.29,3.02,3.83,1.30,19211740.00
2.19,4.26,2.03,2.44,4.03,4.29,3.02,3.83,2.70,19212744.00
2.19,4.26,2.02,2.44,4.03,4.29,3.02,3.83,1.41,19213752.00
2.19,4.26,2.02,2.44,4.03,4.29,3.02,3.83,2.64,19214758.00
2.19,4.25,2.02,2.43,4.03,4.28,3.01,3.82,1.64,19215764.00
2.19,4.25,2.02,2.43,4.03,4.28,3.01,3.82,2.39,19216772.00
2.19,4.25,2.02,2.43,4.03,4.28,3.01,3.82,1.96,19217776.00
2.19,4.25,2.02,2.43,4.03,4.28,3.01,3.82,2.05,19218784.00
2.19,4.25,2.02,2.43,4.03,4.28,3.01,3.82,2.29,19219788.00
2.18,4.25,2.03,2.43,4.03,4.28,3.01,3.82,1.77,19220796.00
2.19,4.25,2.02,2.43,4.02,4.28,3.01,3.82,2.78,19221800.00
2.18,4.25,2.02,2.43,4.02,4.28,3.00,3.82,1.70,19222808.00
2.18,4.25,2.02,2.43,4.02,4.28,3.00,3.82,2.96,19223816.00
2.18,4.24,2.02,2.43,4.02,4.28,3.00,3.82,1.63,19224820.00
2.18,4.24,2.02,2.43,4.02,4.27,3.00,3.81,2.94,19225828.00
2.18,4.24,2.02,2.43,4.02,4.27,3.00,3.81,1.67,19226832.00
2.18,4.24,2.02,2.42,4.02,4.27,3.00,3.81,2.73,19227840.00
2.18,4.24,2.02,2.42,4.01,4.27,3.00,3.81,1.87,19228846.00
2.18,4.24,2.02,2.42,4.01,4.27,3.00,3.81,2.35,19229852.00
2.18,4.24,2.02,2.42,4.01,4.27,2.99,3.81,2.14,19230860.00
2.18,4.24,2.02,2.42,4.01,4.27,2.99,3.81,2.05,19231864.00
2.18,4.23,2.02,2.42,4.01,4.27,2.99,3.81,2.50,19232872.00
2.18,4.23,2.02,2.42,4.01,4.26,2.99,3.81,1.74,19233878.00
2.17,4.23,2.02,2.42,4.01,4.26,2.99,3.81,2.77,19234884.00
2.17,4.23,2.02,2.42,4.01,4.26,2.99,3.80,1.35,19235890.00
2.17,4.23,2.02,2.42,4.01,4.26,2.99,3.80,2.89,19236896.00
2.17,4.23,2.02,2.42,4.00,4.26,2.99,3.80,1.46,19237904.00
2.17,4.23,2.02,2.42,4.00,4.26,2.99,3.80,2.84,19238908.00
2.17,4.23,2.02,2.41,4.00,4.26,2.99,3.80,1.63,19239916.00
2.17,4.23,2.02,2.41,4.00,4.26,2.98,3.80,2.54,19240922.00
2.17,4.22,2.02,2.41,4.00,4.25,2.98,3.80,1.96,19241928.00
2.17,4.22,2.02,2.41,4.00,4.25,2.98,3.79,2.16,19242934.00
2.17,4.22,2.02,2.41,4.00,4.25,2.98,3.79,2.32,19243940.00
